"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
1005,"CapPass",246.02,-243.12,,"Trend",1.012,4489.97,4495.88,"416-3",1004,"Alloy 617","Plate",314626
1006,"CapPass",245.38,-241.46,,"Trend",1.016,4502.19,4507.74,"416-3",1005,"Alloy 617","Plate",314626
1007,"CapPass",242.54,-241.65,,"Trend",1.004,4513.41,4519.54,"416-3",1006,"Alloy 617","Plate",314626
1008,"CapPass",244.53,-247.11,,"Trend",0.990,4526.14,4531.99,"416-3",1007,"Alloy 617","Plate",314626
1009,"CapPass",250.61,-239.21,,"Trend",1.048,4537.80,4543.64,"416-3",1008,"Alloy 617","Plate",314626
1010,"CapPass",246.07,-241.48,,"Trend",1.019,4549.46,4555.80,"416-3",1009,"Alloy 617","Plate",314626
1011,"CapPass",244.11,-245.26,,"Trend",0.995,4561.43,4567.94,"416-3",1010,"Alloy 617","Plate",314626
1012,"CapPass",248.88,-243.18,,"Trend",1.023,4574.05,4579.83,"416-3",1011,"Alloy 617","Plate",314626
1013,"CapPass",251.46,-244.36,,"Trend",1.029,4586.31,4592.13,"416-3",1012,"Alloy 617","Plate",314626
1014,"CapPass",242.08,-242.93,,"Trend",0.996,4597.52,4604.34,"416-3",1013,"Alloy 617","Plate",314626
1015,"CapPass",246.03,-245.60,,"Trend",1.002,4610.21,4615.76,"416-3",1014,"Alloy 617","Plate",314626
1016,"CapPass",248.46,-248.12,,"Trend",1.001,4622.20,4628.32,"416-3",1015,"Alloy 617","Plate",314626
1017,"CapPass",243.56,-242.96,,"Trend",1.002,4633.51,4639.88,"416-3",1016,"Alloy 617","Plate",314626
1018,"CapPass",242.74,-247.08,,"Trend",0.982,4645.74,4651.94,"416-3",1017,"Alloy 617","Plate",314626
1019,"CapPass",243.50,-242.04,,"Trend",1.006,4658.38,4664.38,"416-3",1018,"Alloy 617","Plate",314626
1020,"CapPass",248.42,-240.65,,"Trend",1.032,4670.35,4675.33,"416-3",1019,"Alloy 617","Plate",314626
1021,"CapPass",248.24,-247.26,,"Trend",1.004,4682.22,4688.16,"416-3",1020,"Alloy 617","Plate",314626
1022,"CapPass",244.30,-248.40,,"Trend",0.983,4693.87,4700.41,"416-3",1021,"Alloy 617","Plate",314626
1023,"CapPass",249.71,-243.60,,"Trend",1.025,4706.40,4711.89,"416-3",1022,"Alloy 617","Plate",314626
1024,"CapPass",244.38,-247.52,,"Trend",0.987,4717.61,4724.27,"416-3",1023,"Alloy 617","Plate",314626
1025,"CapPass",242.59,-244.11,,"Trend",0.994,4729.76,4736.44,"416-3",1024,"Alloy 617","Plate",314626
1026,"CapPass",241.07,-241.49,,"Trend",0.998,4742.40,4748.21,"416-3",1025,"Alloy 617","Plate",314626
1027,"CapPass",241.99,-240.73,,"Trend",1.005,4754.13,4759.65,"416-3",1026,"Alloy 617","Plate",314626
1028,"CapPass",242.24,-242.55,,"Trend",0.999,4765.62,4771.79,"416-3",1027,"Alloy 617","Plate",314626
1029,"CapPass",242.51,-242.40,,"Trend",1.000,4778.24,4783.99,"416-3",1028,"Alloy 617","Plate",314626
1030,"CapPass",244.58,-240.93,,"Trend",1.015,4789.77,4795.77,"416-3",1029,"Alloy 617","Plate",314626
1031,"CapPass",247.74,-241.13,,"Trend",1.027,4802.47,4807.61,"416-3",1030,"Alloy 617","Plate",314626
1032,"CapPass",246.24,-242.88,,"Trend",1.014,4814.46,4820.02,"416-3",1031,"Alloy 617","Plate",314626
1033,"CapPass",244.49,-243.46,,"Trend",1.004,4825.80,4832.02,"416-3",1032,"Alloy 617","Plate",314626
1034,"CapPass",244.70,-242.96,,"Trend",1.007,4837.91,4844.28,"416-3",1033,"Alloy 617","Plate",314626
1035,"CapPass",242.15,-243.66,,"Trend",0.994,4849.65,4856.01,"416-3",1034,"Alloy 617","Plate",314626
1036,"CapPass",241.82,-246.94,,"Trend",0.979,4861.89,4868.47,"416-3",1035,"Alloy 617","Plate",314626
1037,"CapPass",243.55,-244.75,,"Trend",0.995,4874.36,4880.16,"416-3",1036,"Alloy 617","Plate",314626
1038,"CapPass",243.60,-246.35,,"Trend",0.989,4886.37,4892.30,"416-3",1037,"Alloy 617","Plate",314626
1039,"CapPass",244.66,-243.08,,"Trend",1.006,4898.01,4904.56,"416-3",1038,"Alloy 617","Plate",314626
1040,"CapPass",244.53,-247.16,,"Trend",0.989,4910.27,4916.57,"416-3",1039,"Alloy 617","Plate",314626
1041,"CapPass",245.85,-250.28,,"Trend",0.982,4922.14,4928.17,"416-3",1040,"Alloy 617","Plate",314626
1042,"CapPass",242.45,-247.07,,"Trend",0.981,4934.00,4940.45,"416-3",1041,"Alloy 617","Plate",314626
1043,"CapPass",246.91,-248.63,,"Trend",0.993,4946.28,4952.59,"416-3",1042,"Alloy 617","Plate",314626
1044,"CapPass",250.86,-247.89,,"Trend",1.012,4958.55,4963.76,"416-3",1043,"Alloy 617","Plate",314626
1045,"CapPass",244.33,-247.62,,"Trend",0.987,4970.09,4976.15,"416-3",1044,"Alloy 617","Plate",314626
1046,"CapPass",243.75,-246.90,,"Trend",0.987,4982.02,4988.20,"416-3",1045,"Alloy 617","Plate",314626
1047,"CapPass",247.13,-241.06,,"Trend",1.025,4994.02,4999.97,"416-3",1046,"Alloy 617","Plate",314626
1048,"CapPass",246.06,-247.16,,"Trend",0.996,5006.47,5012.47,"416-3",1047,"Alloy 617","Plate",314626
1049,"CapPass",244.92,-243.41,,"Trend",1.006,5017.90,5023.95,"416-3",1048,"Alloy 617","Plate",314626
1050,"CapPass",245.68,-246.12,,"Trend",0.998,5030.56,5036.41,"416-3",1049,"Alloy 617","Plate",314626
1051,"CapPass",243.87,-243.79,,"Trend",1.000,5042.06,5048.14,"416-3",1050,"Alloy 617","Plate",314626
1052,"CapPass",248.16,-245.98,,"Trend",1.009,5054.00,5060.38,"416-3",1051,"Alloy 617","Plate",314626
1053,"CapPass",245.42,-245.32,,"Trend",1.000,5066.02,5072.43,"416-3",1052,"Alloy 617","Plate",314626
1054,"CapPass",239.33,-245.96,,"Trend",0.973,5077.56,5084.43,"416-3",1053,"Alloy 617","Plate",314626
1055,"CapPass",244.42,-243.69,,"Trend",1.003,5090.30,5096.63,"416-3",1054,"Alloy 617","Plate",314626
1056,"CapPass",244.05,-244.21,,"Trend",0.999,5102.69,5108.26,"416-3",1055,"Alloy 617","Plate",314626
1057,"CapPass",244.01,-243.54,,"Trend",1.002,5114.12,5120.30,"416-3",1056,"Alloy 617","Plate",314626
1058,"CapPass",245.68,-244.67,,"Trend",1.004,5126.04,5132.71,"416-3",1057,"Alloy 617","Plate",314626
1059,"CapPass",247.94,-247.17,,"Trend",1.003,5138.64,5144.58,"416-3",1058,"Alloy 617","Plate",314626
1060,"CapPass",249.84,-248.55,,"Trend",1.005,5150.58,5156.59,"416-3",1059,"Alloy 617","Plate",314626
1061,"CapPass",245.59,-246.33,,"Trend",0.997,5161.86,5168.22,"416-3",1060,"Alloy 617","Plate",314626
1062,"CapPass",244.92,-247.08,,"Trend",0.991,5174.35,5180.76,"416-3",1061,"Alloy 617","Plate",314626
1063,"CapPass",244.72,-240.24,,"Trend",1.019,5186.67,5192.77,"416-3",1062,"Alloy 617","Plate",314626
1064,"CapPass",240.27,-249.66,,"Trend",0.962,5197.73,5204.54,"416-3",1063,"Alloy 617","Plate",314626
1065,"CapPass",249.59,-244.80,,"Trend",1.020,5210.74,5216.34,"416-3",1064,"Alloy 617","Plate",314626
1066,"CapPass",246.98,-247.13,,"Trend",0.999,5222.43,5228.69,"416-3",1065,"Alloy 617","Plate",314626
1067,"CapPass",246.20,-247.58,,"Trend",0.994,5234.54,5240.75,"416-3",1066,"Alloy 617","Plate",314626
1068,"CapPass",242.22,-239.39,,"Trend",1.012,5246.79,5252.41,"416-3",1067,"Alloy 617","Plate",314626
1069,"CapPass",245.63,-241.98,,"Trend",1.015,5258.74,5264.39,"416-3",1068,"Alloy 617","Plate",314626
1070,"CapPass",242.41,-244.93,,"Trend",0.990,5269.94,5276.74,"416-3",1069,"Alloy 617","Plate",314626
1071,"CapPass",249.77,-245.49,,"Trend",1.017,5282.79,5288.25,"416-3",1070,"Alloy 617","Plate",314626
1072,"CapPass",242.32,-247.36,,"Trend",0.980,5294.43,5300.71,"416-3",1071,"Alloy 617","Plate",314626
1073,"CapPass",241.94,-244.48,,"Trend",0.990,5306.00,5312.68,"416-3",1072,"Alloy 617","Plate",314626
1074,"CapPass",249.34,-249.30,,"Trend",1.000,5318.87,5324.78,"416-3",1073,"Alloy 617","Plate",314626
1075,"CapPass",244.10,-246.31,,"Trend",0.991,5330.81,5336.66,"416-3",1074,"Alloy 617","Plate",314626
1076,"CapPass",245.97,-242.72,,"Trend",1.013,5342.82,5348.50,"416-3",1075,"Alloy 617","Plate",314626
1077,"CapPass",248.39,-244.34,,"Trend",1.017,5354.75,5360.67,"416-3",1076,"Alloy 617","Plate",314626
1078,"CapPass",247.34,-246.74,,"Trend",1.002,5366.64,5372.79,"416-3",1077,"Alloy 617","Plate",314626
1079,"CapPass",247.08,-244.34,,"Trend",1.011,5378.73,5384.42,"416-3",1078,"Alloy 617","Plate",314626
1080,"CapPass",248.09,-242.62,,"Trend",1.023,5390.56,5395.97,"416-3",1079,"Alloy 617","Plate",314626
1081,"CapPass",240.56,-245.52,,"Trend",0.980,5402.10,5408.93,"416-3",1080,"Alloy 617","Plate",314626
1082,"CapPass",247.21,-242.17,,"Trend",1.021,5414.71,5420.94,"416-3",1081,"Alloy 617","Plate",314626
1083,"CapPass",243.03,-244.04,,"Trend",0.996,5426.51,5432.21,"416-3",1082,"Alloy 617","Plate",314626
1084,"CapPass",241.96,-239.38,,"Trend",1.011,5438.53,5444.09,"416-3",1083,"Alloy 617","Plate",314626
1085,"CapPass",245.27,-247.06,,"Trend",0.993,5450.24,5456.89,"416-3",1084,"Alloy 617","Plate",314626
1086,"CapPass",248.95,-244.28,,"Trend",1.019,5462.84,5468.37,"416-3",1085,"Alloy 617","Plate",314626
1087,"CapPass",240.24,-247.98,,"Trend",0.969,5474.26,5480.71,"416-3",1086,"Alloy 617","Plate",314626
1088,"CapPass",242.64,-245.52,,"Trend",0.988,5486.29,5492.77,"416-3",1087,"Alloy 617","Plate",314626
1089,"CapPass",246.06,-248.86,,"Trend",0.989,5499.00,5504.89,"416-3",1088,"Alloy 617","Plate",314626
1090,"CapPass",250.27,-241.88,,"Trend",1.035,5511.01,5516.55,"416-3",1089,"Alloy 617","Plate",314626
1091,"CapPass",249.05,-247.00,,"Trend",1.008,5522.99,5529.02,"416-3",1090,"Alloy 617","Plate",314626
1092,"CapPass",244.33,-243.75,,"Trend",1.002,5534.88,5540.40,"416-3",1091,"Alloy 617","Plate",314626
1093,"CapPass",240.79,-241.23,,"Trend",0.998,5546.36,5552.29,"416-3",1092,"Alloy 617","Plate",314626
1094,"CapPass",248.12,-243.64,,"Trend",1.018,5558.85,5564.17,"416-3",1093,"Alloy 617","Plate",314626
1095,"CapPass",246.76,-243.73,,"Trend",1.012,5570.79,5576.55,"416-3",1094,"Alloy 617","Plate",314626
1096,"CapPass",249.28,-249.73,,"Trend",0.998,5582.90,5588.95,"416-3",1095,"Alloy 617","Plate",314626
1097,"CapPass",247.78,-244.73,,"Trend",1.012,5594.75,5601.07,"416-3",1096,"Alloy 617","Plate",314626
1098,"CapPass",242.08,-241.01,,"Trend",1.004,5606.56,5612.42,"416-3",1097,"Alloy 617","Plate",314626
1099,"CapPass",240.42,-246.51,,"Trend",0.975,5618.45,5624.73,"416-3",1098,"Alloy 617","Plate",314626
1100,"CapPass",246.26,-244.82,,"Trend",1.006,5631.07,5636.53,"416-3",1099,"Alloy 617","Plate",314626
1101,"CapPass",243.52,-243.47,,"Trend",1.000,5642.78,5648.99,"416-3",1100,"Alloy 617","Plate",314626
1102,"CapPass",241.42,-247.44,,"Trend",0.976,5654.50,5661.10,"416-3",1101,"Alloy 617","Plate",314626
1103,"CapPass",250.10,-241.26,,"Trend",1.037,5667.10,5672.74,"416-3",1102,"Alloy 617","Plate",314626
1104,"CapPass",242.74,-243.40,,"Trend",0.997,5678.64,5684.74,"416-3",1103,"Alloy 617","Plate",314626
1105,"CapPass",245.75,-241.89,,"Trend",1.016,5691.02,5697.14,"416-3",1104,"Alloy 617","Plate",314626
1106,"CapPass",243.04,-240.38,,"Trend",1.011,5703.15,5708.91,"416-3",1105,"Alloy 617","Plate",314626
1107,"CapPass",244.79,-241.79,,"Trend",1.012,5715.12,5720.29,"416-3",1106,"Alloy 617","Plate",314626
1108,"CapPass",239.04,-247.10,,"Trend",0.967,5726.48,5732.96,"416-3",1107,"Alloy 617","Plate",314626
1109,"CapPass",245.08,-241.06,,"Trend",1.017,5739.17,5744.65,"416-3",1108,"Alloy 617","Plate",314626
1110,"CapPass",244.49,-241.95,,"Trend",1.010,5750.66,5756.64,"416-3",1109,"Alloy 617","Plate",314626
1111,"CapPass",238.48,-238.93,,"Trend",0.998,5761.95,5768.57,"416-3",1110,"Alloy 617","Plate",314626
1112,"CapPass",242.84,-239.75,,"Trend",1.013,5774.72,5780.19,"416-3",1111,"Alloy 617","Plate",314626
1113,"CapPass",243.47,-248.46,,"Trend",0.980,5786.69,5793.21,"416-3",1112,"Alloy 617","Plate",314626
1114,"CapPass",244.01,-246.55,,"Trend",0.990,5798.61,5805.05,"416-3",1113,"Alloy 617","Plate",314626
1115,"CapPass",241.83,-244.84,,"Trend",0.988,5811.04,5817.23,"416-3",1114,"Alloy 617","Plate",314626
1116,"CapPass",247.39,-241.99,,"Trend",1.022,5823.05,5828.36,"416-3",1115,"Alloy 617","Plate",314626
1117,"CapPass",241.74,-244.00,,"Trend",0.991,5834.51,5841.01,"416-3",1116,"Alloy 617","Plate",314626
1118,"CapPass",240.53,-240.99,,"Trend",0.998,5846.58,5852.19,"416-3",1117,"Alloy 617","Plate",314626
1119,"CapPass",246.97,-249.21,,"Trend",0.991,5859.26,5865.21,"416-3",1118,"Alloy 617","Plate",314626
1120,"CapPass",243.04,-244.97,,"Trend",0.992,5870.58,5877.27,"416-3",1119,"Alloy 617","Plate",314626
1121,"CapPass",245.40,-245.60,,"Trend",0.999,5882.84,5889.25,"416-3",1120,"Alloy 617","Plate",314626
1122,"CapPass",248.14,-248.31,,"Trend",0.999,5895.19,5901.01,"416-3",1121,"Alloy 617","Plate",314626
1123,"CapPass",245.91,-246.26,,"Trend",0.999,5907.00,5912.99,"416-3",1122,"Alloy 617","Plate",314626
1124,"CapPass",245.64,-243.41,,"Trend",1.009,5918.54,5925.31,"416-3",1123,"Alloy 617","Plate",314626
1125,"CapPass",248.15,-241.70,,"Trend",1.027,5931.21,5937.31,"416-3",1124,"Alloy 617","Plate",314626
1126,"CapPass",245.55,-247.63,,"Trend",0.992,5942.82,5949.28,"416-3",1125,"Alloy 617","Plate",314626
1127,"CapPass",245.63,-243.10,,"Trend",1.010,5955.16,5961.33,"416-3",1126,"Alloy 617","Plate",314626
1128,"CapPass",246.96,-246.93,,"Trend",1.000,5967.24,5973.10,"416-3",1127,"Alloy 617","Plate",314626
1129,"CapPass",249.75,-244.92,,"Trend",1.020,5979.24,5985.33,"416-3",1128,"Alloy 617","Plate",314626
1130,"CapPass",246.47,-249.35,,"Trend",0.988,5991.03,5997.17,"416-3",1129,"Alloy 617","Plate",314626
1131,"CapPass",246.24,-243.47,,"Trend",1.011,6002.63,6009.37,"416-3",1130,"Alloy 617","Plate",314626
1132,"CapPass",245.54,-244.11,,"Trend",1.006,6015.10,6020.92,"416-3",1131,"Alloy 617","Plate",314626
1133,"CapPass",239.43,-242.02,,"Trend",0.989,6026.72,6033.07,"416-3",1132,"Alloy 617","Plate",314626
1134,"CapPass",246.03,-244.48,,"Trend",1.006,6039.01,6045.15,"416-3",1133,"Alloy 617","Plate",314626
1135,"CapPass",244.02,-246.82,,"Trend",0.989,6050.73,6057.29,"416-3",1134,"Alloy 617","Plate",314626
1136,"CapPass",242.42,-241.40,,"Trend",1.004,6063.05,6069.03,"416-3",1135,"Alloy 617","Plate",314626
1137,"CapPass",245.89,-241.65,,"Trend",1.018,6074.84,6080.69,"416-3",1136,"Alloy 617","Plate",314626
1138,"CapPass",240.10,-247.06,,"Trend",0.972,6086.55,6093.34,"416-3",1137,"Alloy 617","Plate",314626
1139,"CapPass",246.71,-243.01,,"Trend",1.015,6098.80,6104.93,"416-3",1138,"Alloy 617","Plate",314626
1140,"CapPass",243.97,-241.79,,"Trend",1.009,6110.98,6116.70,"416-3",1139,"Alloy 617","Plate",314626
1141,"CapPass",244.54,-244.53,,"Trend",1.000,6122.95,6129.46,"416-3",1140,"Alloy 617","Plate",314626
1142,"CapPass",243.48,-242.91,,"Trend",1.002,6134.77,6140.78,"416-3",1141,"Alloy 617","Plate",314626
1143,"CapPass",241.43,-241.20,,"Trend",1.001,6147.48,6153.04,"416-3",1142,"Alloy 617","Plate",314626
1144,"CapPass",242.91,-243.87,,"Trend",0.996,6159.30,6165.22,"416-3",1143,"Alloy 617","Plate",314626
1145,"CapPass",243.06,-247.00,,"Trend",0.984,6170.96,6177.47,"416-3",1144,"Alloy 617","Plate",314626
1146,"CapPass",238.54,-240.77,,"Trend",0.991,6183.50,6189.04,"416-3",1145,"Alloy 617","Plate",314626
1147,"CapPass",239.93,-242.56,,"Trend",0.989,6194.70,6201.51,"416-3",1146,"Alloy 617","Plate",314626
1148,"CapPass",243.61,-245.54,,"Trend",0.992,6207.06,6213.48,"416-3",1147,"Alloy 617","Plate",314626
1149,"CapPass",246.06,-243.89,,"Trend",1.009,6219.32,6225.16,"416-3",1148,"Alloy 617","Plate",314626
1150,"CapPass",242.14,-246.06,,"Trend",0.984,6230.62,6237.43,"416-3",1149,"Alloy 617","Plate",314626
1151,"CapPass",246.78,-238.90,,"Trend",1.033,6243.34,6248.76,"416-3",1150,"Alloy 617","Plate",314626
1152,"CapPass",246.14,-248.60,,"Trend",0.990,6255.38,6261.48,"416-3",1151,"Alloy 617","Plate",314626
1153,"CapPass",242.07,-238.10,,"Trend",1.017,6266.70,6272.51,"416-3",1152,"Alloy 617","Plate",314626
1154,"CapPass",243.88,-243.92,,"Trend",1.000,6278.75,6285.11,"416-3",1153,"Alloy 617","Plate",314626
1155,"CapPass",246.34,-243.66,,"Trend",1.011,6291.36,6296.99,"416-3",1154,"Alloy 617","Plate",314626
1156,"CapPass",240.39,-240.52,,"Trend",0.999,6302.89,6308.82,"416-3",1155,"Alloy 617","Plate",314626
1157,"CapPass",242.30,-243.41,,"Trend",0.995,6315.02,6321.32,"416-3",1156,"Alloy 617","Plate",314626
1158,"CapPass",239.83,-246.88,,"Trend",0.971,6326.73,6333.57,"416-3",1157,"Alloy 617","Plate",314626
1159,"CapPass",245.41,-244.59,,"Trend",1.003,6339.46,6345.08,"416-3",1158,"Alloy 617","Plate",314626
1160,"CapPass",244.25,-242.90,,"Trend",1.006,6351.47,6357.51,"416-3",1159,"Alloy 617","Plate",314626
1161,"CapPass",240.77,-242.04,,"Trend",0.995,6363.07,6369.31,"416-3",1160,"Alloy 617","Plate",314626
1162,"CapPass",239.99,-245.65,,"Trend",0.977,6374.92,6381.64,"416-3",1161,"Alloy 617","Plate",314626
1163,"CapPass",248.44,-246.16,,"Trend",1.009,6387.45,6393.30,"416-3",1162,"Alloy 617","Plate",314626
1164,"CapPass",244.33,-245.71,,"Trend",0.994,6399.38,6405.61,"416-3",1163,"Alloy 617","Plate",314626
1165,"CapPass",245.04,-244.70,,"Trend",1.001,6411.51,6417.67,"416-3",1164,"Alloy 617","Plate",314626
1166,"CapPass",247.30,-247.27,,"Trend",1.000,6423.50,6429.68,"416-3",1165,"Alloy 617","Plate",314626
1167,"CapPass",244.91,-246.68,,"Trend",0.993,6435.48,6441.37,"416-3",1166,"Alloy 617","Plate",314626
1168,"CapPass",239.05,-246.54,,"Trend",0.970,6447.12,6453.59,"416-3",1167,"Alloy 617","Plate",314626
1169,"CapPass",240.02,-244.41,,"Trend",0.982,6459.01,6465.71,"416-3",1168,"Alloy 617","Plate",314626
1170,"CapPass",242.52,-240.33,,"Trend",1.009,6471.12,6477.05,"416-3",1169,"Alloy 617","Plate",314626
1171,"CapPass",243.33,-246.82,,"Trend",0.986,6483.72,6489.59,"416-3",1170,"Alloy 617","Plate",314626
1172,"CapPass",246.74,-242.75,,"Trend",1.016,6495.43,6501.18,"416-3",1171,"Alloy 617","Plate",314626
1173,"CapPass",242.00,-242.35,,"Trend",0.999,6507.36,6513.44,"416-3",1172,"Alloy 617","Plate",314626
1174,"CapPass",244.71,-243.87,,"Trend",1.003,6519.53,6525.64,"416-3",1173,"Alloy 617","Plate",314626
1175,"CapPass",241.87,-245.37,,"Trend",0.986,6531.08,6537.21,"416-3",1174,"Alloy 617","Plate",314626
1176,"CapPass",245.89,-245.04,,"Trend",1.003,6543.26,6549.51,"416-3",1175,"Alloy 617","Plate",314626
1177,"CapPass",243.33,-247.91,,"Trend",0.982,6554.96,6561.76,"416-3",1176,"Alloy 617","Plate",314626
1178,"CapPass",240.63,-240.96,,"Trend",0.999,6567.16,6573.37,"416-3",1177,"Alloy 617","Plate",314626
1179,"CapPass",243.60,-248.95,,"Trend",0.978,6579.67,6585.77,"416-3",1178,"Alloy 617","Plate",314626
1180,"CapPass",245.55,-239.35,,"Trend",1.026,6591.65,6597.81,"416-3",1179,"Alloy 617","Plate",314626
1181,"CapPass",245.89,-243.51,,"Trend",1.010,6603.81,6609.52,"416-3",1180,"Alloy 617","Plate",314626
1182,"CapPass",243.59,-243.48,,"Trend",1.000,6615.27,6621.44,"416-3",1181,"Alloy 617","Plate",314626
1183,"CapPass",248.79,-245.18,,"Trend",1.015,6627.82,6633.22,"416-3",1182,"Alloy 617","Plate",314626
1184,"CapPass",243.47,-243.54,,"Trend",1.000,6639.59,6645.63,"416-3",1183,"Alloy 617","Plate",314626
1185,"CapPass",241.82,-244.01,,"Trend",0.991,6651.17,6657.33,"416-3",1184,"Alloy 617","Plate",314626
1186,"CapPass",243.73,-237.49,,"Trend",1.026,6663.55,6669.00,"416-3",1185,"Alloy 617","Plate",314626
1187,"CapPass",239.45,-243.37,,"Trend",0.984,6674.96,6681.78,"416-3",1186,"Alloy 617","Plate",314626
1188,"CapPass",242.40,-244.17,,"Trend",0.993,6687.34,6693.81,"416-3",1187,"Alloy 617","Plate",314626
1189,"CapPass",245.55,-246.56,,"Trend",0.996,6699.80,6705.49,"416-3",1188,"Alloy 617","Plate",314626
1190,"CapPass",244.21,-242.82,,"Trend",1.006,6711.75,6717.16,"416-3",1189,"Alloy 617","Plate",314626
1191,"CapPass",243.41,-244.54,,"Trend",0.995,6723.02,6729.90,"416-3",1190,"Alloy 617","Plate",314626
1192,"CapPass",245.50,-243.83,,"Trend",1.007,6735.49,6741.91,"416-3",1191,"Alloy 617","Plate",314626
1193,"CapPass",244.92,-240.32,,"Trend",1.019,6747.87,6753.92,"416-3",1192,"Alloy 617","Plate",314626
1194,"CapPass",241.17,-238.15,,"Trend",1.013,6759.91,6765.33,"416-3",1193,"Alloy 617","Plate",314626
1195,"CapPass",240.08,-244.81,,"Trend",0.981,6771.10,6777.59,"416-3",1194,"Alloy 617","Plate",314626
1196,"CapPass",240.28,-240.84,,"Trend",0.998,6782.95,6789.48,"416-3",1195,"Alloy 617","Plate",314626
1197,"CapPass",242.18,-246.74,,"Trend",0.982,6795.95,6801.87,"416-3",1196,"Alloy 617","Plate",314626
1198,"CapPass",244.55,-238.26,,"Trend",1.026,6807.72,6813.45,"416-3",1197,"Alloy 617","Plate",314626
1199,"CapPass",247.96,-243.37,,"Trend",1.019,6819.93,6825.96,"416-3",1198,"Alloy 617","Plate",314626
1200,"CapPass",244.89,-246.73,,"Trend",0.993,6831.83,6837.87,"416-3",1199,"Alloy 617","Plate",314626
1201,"CapPass",247.50,-241.27,,"Trend",1.026,6843.83,6849.41,"416-3",1200,"Alloy 617","Plate",314626
1202,"CapPass",244.96,-242.06,,"Trend",1.012,6855.99,6862.00,"416-3",1201,"Alloy 617","Plate",314626
1203,"CapPass",246.48,-241.00,,"Trend",1.023,6867.83,6873.43,"416-3",1202,"Alloy 617","Plate",314626
1204,"CapPass",243.65,-246.38,,"Trend",0.989,6879.55,6885.91,"416-3",1203,"Alloy 617","Plate",314626
1205,"CapPass",241.28,-244.83,,"Trend",0.985,6891.17,6897.79,"416-3",1204,"Alloy 617","Plate",314626
1206,"CapPass",240.32,-243.00,,"Trend",0.989,6903.75,6910.03,"416-3",1205,"Alloy 617","Plate",314626
1207,"CapPass",243.46,-239.58,,"Trend",1.016,6915.85,6921.86,"416-3",1206,"Alloy 617","Plate",314626
1208,"CapPass",239.69,-244.26,,"Trend",0.981,6927.46,6933.84,"416-3",1207,"Alloy 617","Plate",314626
1209,"CapPass",245.50,-243.43,,"Trend",1.009,6940.00,6945.59,"416-3",1208,"Alloy 617","Plate",314626
1210,"CapPass",244.78,-245.08,,"Trend",0.999,6951.85,6957.76,"416-3",1209,"Alloy 617","Plate",314626
1211,"CapPass",245.64,-246.13,,"Trend",0.998,6963.83,6969.99,"416-3",1210,"Alloy 617","Plate",314626
1212,"CapPass",240.51,-245.53,,"Trend",0.980,6976.08,6981.94,"416-3",1211,"Alloy 617","Plate",314626
1213,"CapPass",243.65,-243.16,,"Trend",1.002,6987.84,6994.09,"416-3",1212,"Alloy 617","Plate",314626
1214,"CapPass",246.49,-242.09,,"Trend",1.018,6999.93,7005.84,"416-3",1213,"Alloy 617","Plate",314626
1215,"CapPass",242.15,-242.02,,"Trend",1.001,7011.70,7018.06,"416-3",1214,"Alloy 617","Plate",314626
1216,"CapPass",240.19,-244.59,,"Trend",0.982,7023.30,7029.96,"416-3",1215,"Alloy 617","Plate",314626
1217,"CapPass",246.16,-242.75,,"Trend",1.014,7035.61,7042.12,"416-3",1216,"Alloy 617","Plate",314626
1218,"CapPass",240.66,-239.11,,"Trend",1.006,7047.47,7054.14,"416-3",1217,"Alloy 617","Plate",314626
1219,"CapPass",238.02,-243.25,,"Trend",0.979,7059.87,7066.15,"416-3",1218,"Alloy 617","Plate",314626
1220,"CapPass",239.67,-246.04,,"Trend",0.974,7072.15,7078.09,"416-3",1219,"Alloy 617","Plate",314626
1221,"CapPass",246.33,-242.42,,"Trend",1.016,7083.87,7090.11,"416-3",1220,"Alloy 617","Plate",314626
1222,"CapPass",245.48,-240.15,,"Trend",1.022,7096.03,7101.55,"416-3",1221,"Alloy 617","Plate",314626
1223,"CapPass",242.95,-241.84,,"Trend",1.005,7108.18,7113.87,"416-3",1222,"Alloy 617","Plate",314626
1224,"CapPass",241.31,-239.45,,"Trend",1.008,7120.19,7125.42,"416-3",1223,"Alloy 617","Plate",314626
1225,"CapPass",241.38,-238.72,,"Trend",1.011,7131.72,7137.57,"416-3",1224,"Alloy 617","Plate",314626
1226,"CapPass",245.67,-241.50,,"Trend",1.017,7144.10,7149.94,"416-3",1225,"Alloy 617","Plate",314626
1227,"CapPass",242.42,-246.17,,"Trend",0.985,7155.76,7162.14,"416-3",1226,"Alloy 617","Plate",314626
1228,"CapPass",244.70,-244.76,,"Trend",1.000,7168.14,7174.02,"416-3",1227,"Alloy 617","Plate",314626
1229,"CapPass",239.82,-243.72,,"Trend",0.984,7180.03,7186.08,"416-3",1228,"Alloy 617","Plate",314626
1230,"CapPass",243.76,-244.35,,"Trend",0.998,7192.07,7198.18,"416-3",1229,"Alloy 617","Plate",314626
1231,"CapPass",247.48,-244.61,,"Trend",1.012,7203.94,7209.76,"416-3",1230,"Alloy 617","Plate",314626
